,Code,Year,Deaths,Fertility,GDP ,GenderInequality,LifeExpectancy,tertiary_education,Income
10951,LBR,1949,0.3557497774540746,0.675817963394813,0.0,1.0,0.07377049180327858,0.0,low_income
10952,LBR,1950,0.3557497774540746,0.675817963394813,0.009470730021105581,1.0,0.07377049180327858,0.0,low_income
10953,LBR,1951,0.3557497774540746,0.6905519044590489,0.011394091368044408,1.0,0.07786885245901634,0.0,low_income
10954,LBR,1952,0.3557497774540746,0.7062751748993003,0.013361165083427627,1.0,0.0819672131147541,0.0,low_income
10955,LBR,1953,0.3557497774540746,0.7193131227475089,0.015328238798810847,1.0,0.08606557377049158,0.0,low_income
10956,LBR,1954,0.3557497774540746,0.7322450710197158,0.017033033407703273,1.0,0.0942622950819671,0.0,low_income
10957,LBR,1955,0.3557497774540746,0.7429863613878878,0.019087534307887496,1.0,0.08606557377049158,0.0,low_income
10958,LBR,1956,0.3557497774540746,0.759451628860151,0.021229457497048288,1.0,0.08606557377049158,0.0,low_income
10959,LBR,1957,0.3557497774540746,0.774503568652392,0.023371380686209083,1.0,0.0819672131147541,0.0,low_income
10960,LBR,1958,0.3557497774540746,0.7834781994205356,0.025600728612258664,1.0,0.07377049180327858,0.0,low_income
10961,LBR,1959,0.3557497774540746,0.8000847996608013,0.031021111257607776,1.0,0.06967213114754081,0.0,low_income
10962,LBR,1960,0.3557497774540746,0.8135467458130167,0.03661633848091003,1.0,0.06557377049180305,0.0,low_income
10963,LBR,1961,0.3557497774540746,0.8328740018373261,0.05642734590055399,1.0,0.06557377049180305,0.0,low_income
10964,LBR,1962,0.3557497774540746,0.853331920005653,0.05989852458969803,1.0,0.06967213114754081,0.0,low_income
10965,LBR,1963,0.3805939953063041,0.871811179421949,0.06355632231455505,1.0,0.07377049180327858,0.0,low_income
10966,LBR,1964,0.4017965525613013,0.882057805102113,0.07173039078683588,1.0,0.07786885245901634,0.0,low_income
10967,LBR,1965,0.41951930080116534,0.893329093350293,0.07624666153425967,1.0,0.08606557377049158,0.0,low_income
10968,LBR,1966,0.43578538480213647,0.897251077662356,0.08289043237206652,1.0,0.09836065573770486,0.0,low_income
10969,LBR,1967,0.4494618434895201,0.9050950462864815,0.09171597840991362,1.0,0.11065573770491786,0.0,low_income
10970,LBR,1968,0.4602249736991179,0.90749770334252,0.11720410061231562,1.0,0.12704918032786863,0.0,low_income
10971,LBR,1969,0.47009792020717,0.9028337219984452,0.13257552058261995,1.0,0.1434426229508197,0.0,low_income
10972,LBR,1970,0.4804564214615198,0.8797611476220761,0.14080556791146046,1.0,0.15983606557377045,0.0,low_income
10973,LBR,1971,0.49194788379056403,0.8668291993498692,0.14780892726217584,1.0,0.17213114754098344,0.02400000000000002,low_income
10974,LBR,1972,0.5081330420004856,0.8870044519821921,0.15642052577232848,1.0,0.19672131147540972,0.04799999999999998,low_income
10975,LBR,1973,0.5246419033746055,0.9053777118224859,0.16935341392606146,1.0,0.2131147540983605,0.072,low_income
10976,LBR,1974,0.5404224326292789,0.9194049890467103,0.23097801772137164,1.0,0.23360655737704902,0.09600000000000002,low_income
10977,LBR,1975,0.5577405519138949,0.9382375803830117,0.29557601236084047,1.0,0.24999999999999978,0.11999999999999998,low_income
10978,LBR,1976,0.5763534838553047,0.9555861776552893,0.38245241691320225,1.0,0.26639344262295084,0.12685714285714284,low_income
10979,LBR,1977,0.5994173343044428,0.9724401102395589,0.448254960612713,1.0,0.2827868852459016,0.1337142857142857,low_income
10980,LBR,1978,0.6261228453508133,0.9876687159918026,0.43384447347869604,1.0,0.29918032786885235,0.14057142857142857,low_income
10981,LBR,1979,0.6533139111434815,1.0,0.44650378296314835,1.0,0.31147540983606536,0.14742857142857144,low_income
10982,LBR,1980,0.6821234927571417,0.9834993993357358,0.42617471408954455,1.0,0.32377049180327866,0.1542857142857143,low_income
10983,LBR,1981,0.7107712227887028,0.97000211999152,0.4916346284119805,1.0,0.3401639344262294,0.17828571428571424,low_income
10984,LBR,1982,0.7390143238650158,0.9539961840152639,0.581345284478133,1.0,0.3483606557377049,0.20228571428571426,low_income
10985,LBR,1983,0.7694424212996682,0.9438555579111017,0.6408846978978047,1.0,0.35655737704918017,0.22628571428571428,low_income
10986,LBR,1984,0.8046451404062475,0.9326549360469225,0.7567821788544001,1.0,0.35655737704918017,0.25028571428571417,low_income
10987,LBR,1985,0.8444606296026543,0.9200763196947211,0.7879651338281809,1.0,0.3278688524590164,0.2742857142857142,low_income
10988,LBR,1986,0.8890507404709881,0.9007137304784112,0.6782182183560757,1.0,0.3401639344262294,0.30857142857142855,low_income
10989,LBR,1987,0.9315367807720321,0.8774644901420394,0.7046302120038119,1.0,0.3196721311475409,0.34285714285714286,low_income
10990,LBR,1988,0.9685198672817027,0.8546392481096741,0.6904551161085032,1.0,0.29918032786885235,0.37714285714285706,low_income
10991,LBR,1989,0.992797604596585,0.8288106847572608,0.5642212964441252,1.0,0.27868852459016386,0.41142857142857137,low_income
10992,LBR,1990,1.0,0.8060914423008975,0.24099890866932788,1.0,0.0,0.4457142857142857,low_income
10993,LBR,1991,0.9879420571336085,0.7895555084446328,0.2175429942305573,1.0,0.24999999999999978,0.47428571428571425,low_income
10994,LBR,1992,0.9584850691915513,0.7733375733163732,0.1318945407790242,1.0,0.24590163934426232,0.5028571428571429,low_income
10995,LBR,1993,0.9207736505624342,0.7623489506041976,0.10692992908317529,1.0,0.22540983606557377,0.5314285714285714,low_income
10996,LBR,1994,0.8809581613660273,0.7494876687159917,0.08175954588643394,1.0,0.20901639344262274,0.5599999999999999,low_income
10997,LBR,1995,0.8430039653637614,0.7365910536357853,0.08057891782456851,1.0,0.2950819672131146,0.5885714285714284,low_income
10998,LBR,1996,0.8098243910334223,0.7210797823475371,0.1010804959678712,1.0,0.31557377049180313,0.6639999999999999,low_income
10999,LBR,1997,0.7787488872703731,0.7031658540032505,0.19725612736356052,1.0,0.45491803278688503,0.7394285714285714,low_income
11000,LBR,1998,0.7458120903131829,0.6813652745389017,0.2417943430565035,1.0,0.49999999999999983,0.814857142857143,low_income
11001,LBR,1999,0.7081815974751153,0.6589640308105433,0.3102410040321496,1.0,0.5450819672131146,0.8902857142857142,low_income
11002,LBR,2000,0.6614064902484422,0.6311568087060984,0.4040175835394902,1.0,0.6024590163934425,0.9657142857142856,low_income
11003,LBR,2001,0.6026543659464271,0.5955056179775281,0.4189988846357257,1.0,0.6598360655737703,0.9725714285714285,low_income
11004,LBR,2002,0.5347576272558064,0.5527171224648435,0.4194723304416334,0.9651162790697662,0.7008196721311474,0.9794285714285714,low_income
