,Code,Year,Deaths,Fertility,GDP ,GenderInequality,LifeExpectancy,tertiary_education,Income
3998,COL,1832,1.0,0.9347462353597324,0.0,0.9814814814814815,0.0,0.0,upper_middle_income
3999,COL,1833,1.0,0.9347462353597324,2.501532586921539e-05,0.9814814814814815,0.0,0.0,upper_middle_income
4000,COL,1834,1.0,0.9347462353597324,5.023542235082927e-05,0.9814814814814815,0.0,0.0,upper_middle_income
4001,COL,1835,1.0,0.9347462353597324,7.56602048987589e-05,0.9814814814814815,0.0,0.0,upper_middle_income
4002,COL,1836,1.0,0.9347462353597324,0.00010418216409573633,0.9814814814814815,0.0,0.0,upper_middle_income
4003,COL,1837,1.0,0.9347462353597324,0.0001329410214165538,0.9814814814814815,0.0,0.0,upper_middle_income
4004,COL,1838,1.0,0.9347462353597324,0.00016193669231512857,0.9814814814814815,0.0,0.0,upper_middle_income
4005,COL,1839,1.0,0.9347462353597324,0.00019116943042970884,0.9814814814814815,0.0,0.0,upper_middle_income
4006,COL,1840,1.0,0.9347462353597324,0.0002206388130298809,0.9814814814814815,0.0,0.0,upper_middle_income
4007,COL,1841,1.0,0.9347462353597324,0.00024467864619643167,0.9814814814814815,0.0,0.0,upper_middle_income
4008,COL,1842,1.0,0.9347462353597324,0.00026882534561156697,0.9814814814814815,0.0,0.0,upper_middle_income
4009,COL,1843,1.0,0.9347462353597324,0.00029307891127528673,0.9814814814814815,0.0,0.0,upper_middle_income
4010,COL,1844,1.0,0.9347462353597324,0.00034372066209976883,0.9814814814814815,0.0,0.0,upper_middle_income
4011,COL,1845,1.0,0.9347462353597324,0.0003946072583798686,0.9814814814814815,0.0,0.0,upper_middle_income
4012,COL,1846,1.0,0.9347462353597324,0.00044573870011558605,0.9814814814814815,0.0,0.0,upper_middle_income
4013,COL,1847,1.0,0.9347462353597324,0.0004971149873069211,0.9814814814814815,0.0,0.0,upper_middle_income
4014,COL,1848,1.0,0.9347462353597324,0.0005487359508617084,0.9814814814814815,0.0,0.0,upper_middle_income
4015,COL,1849,1.0,0.9347462353597324,0.0006006017598721135,0.9814814814814815,0.0,0.0,upper_middle_income
4016,COL,1850,1.0,0.9347462353597324,0.0006527122452459707,0.9814814814814815,0.0,0.0,upper_middle_income
4017,COL,1851,1.0,0.9347462353597324,0.000801269858151681,0.9814814814814815,0.0,0.0,upper_middle_income
4018,COL,1852,1.0,0.9347462353597324,0.0008249452977016185,0.9814814814814815,0.0,0.0,upper_middle_income
4019,COL,1853,1.0,0.9347462353597324,0.0008486403519427517,0.9814814814814815,0.0,0.0,upper_middle_income
4020,COL,1854,1.0,0.9347462353597324,0.0008723555281515774,0.9814814814814815,0.0,0.0,upper_middle_income
4021,COL,1855,1.0,0.9347462353597324,0.00089609065723593,0.9814814814814815,0.0,0.0,upper_middle_income
4022,COL,1856,1.0,0.9347462353597324,0.0009198459082879748,0.9814814814814815,0.0,0.0,upper_middle_income
