Country,Year,Region,AgriShareGDP,CreditToAgriFishForest,EmploymentRural,GDP,TotalAgri,% Soldiers,Birth Rate,Death Rate,Homicides,Life Expectancy,Maternal Death Risk,Infant Mortality,% Population Growth,% Rural Population,Civil Liberties,Freedom of Expression,% Healthcare Investment,% Employment Industry,% Education Expenditure,% Men Employment,% Women Employment,Population
Singapore,2000,East Asia and Pacific,0.0823553,1.259142,,96076.521349,26407.0,7.79612192672016,11.8,4.5,1.0176545693,77.9512195121951,0.0198359124401139,3.0,1.73204223254257,0.0,0.925,0.294,7.39,35.135,,,,4028872.0
Singapore,2001,East Asia and Pacific,0.0823553,0.842173,,89793.815728,24110.0,6.92901548780717,11.8,4.3,0.78486197466,78.2512195121951,0.0192310665066156,2.8,2.69735584326358,0.0,0.925,0.294,4.87,26.238,,,,4077150.0
Singapore,2002,East Asia and Pacific,0.07103,1.414924,,92538.355643,30607.0,7.03686184683516,11.4,4.4,0.75528572093,78.5512195121951,0.0193905458235055,2.6,0.912639805776796,0.0,0.925,0.294,6.54,25.927,,,,4104407.0
Singapore,2003,East Asia and Pacific,0.061139,2.914791,,97646.382413,34691.0,7.66274828462026,10.5,4.5,0.65387541058,79.0390243902439,0.018119147273065,2.5,1.082278239416048,0.0,0.925,0.294,8.33,25.881,,,,4129227.0
Singapore,2004,East Asia and Pacific,0.0556533,2.132228,,115033.570415,43576.0,7.37108639985419,10.3,4.4,0.4787893906,79.490243902439,0.0185359384686939,2.4,1.2519166730553,0.0,0.925,0.294,7.13,24.696,,,,4177202.0
Singapore,2005,East Asia and Pacific,0.0550514,2.906802,,127807.810334,40089.0,7.20552486855311,10.2,4.4,0.49229984436,79.990243902439,0.0169499003341789,2.3,2.35051128857175,0.0,0.925,0.294,7.89,22.072,,,,4265693.0
Singapore,2006,East Asia and Pacific,0.0488672,3.427275,,148627.255182,40023.0,6.86563862978298,10.3,4.4,0.38615967384,80.1414634146341,0.0171482203217507,2.3,3.1293891560754,0.0,0.916,0.314,7.85,22.677,,,,4402324.0
Singapore,2007,East Asia and Pacific,0.0428702,2.31981,,180941.741378,46799.0,6.46556813953858,10.3,4.5,0.39313078216,80.4414634146342,0.0151581319259148,2.3,4.16600286360933,0.0,0.916,0.311,10.35,22.716,,,,4578629.0
Singapore,2008,East Asia and Pacific,0.0414322,2.511357,,193617.346347,52285.0,5.98409735087235,10.2,4.4,0.56534912402,80.790243902439,0.0144290189999374,2.3,3.5909763891836146,0.0,0.916,0.311,8.65,22.747,,,,4775810.0
Singapore,2009,East Asia and Pacific,0.0406901,2.274275,,194150.322022,51443.0,5.08055346688358,9.9,4.3,0.40268883388,81.2414634146342,0.0124974617932939,2.3,3.0159499147579,0.0,0.917,0.32,7.15,21.845,,,,4966614.0
Singapore,2010,East Asia and Pacific,0.036179,3.273137,,239807.921966,53067.0,4.90795341337346,9.3,4.4,0.3702859192,81.5414634146342,0.0119226244026698,2.3,1.77183287926401,0.0,0.917,0.32,10.94,21.379,,,,5131170.0
Singapore,2011,East Asia and Pacific,0.0346654,11.798898,,279356.526366,64184.0,4.77643315647155,9.5,4.5,0.30397215615,81.7439024390244,0.0127236785125854,2.2,2.08490245606007,0.0,0.916,0.311,11.97,20.475,,,,5263640.0
Singapore,2012,East Asia and Pacific,0.0333285,12.867365,,295092.839975,67592.0,4.60184529007682,10.1,4.5,0.20486197052,81.9951219512195,0.0125634516437705,2.2,2.45339033031018,0.0,0.916,0.321,13.21,20.185,,,,5369469.0
Singapore,2013,East Asia and Pacific,0.0344272,24.814187,,307576.360585,76602.0,4.51033526825494,9.3,4.6,0.31171315349,82.2463414634147,0.0107082617568559,2.2,1.61930809858875,0.0,0.916,0.311,13.96,19.604,,,,5453732.0
Singapore,2014,East Asia and Pacific,0.0345896,26.357295,,314863.580758,79543.0,4.3877172455124,9.8,4.7,0.2533648664,82.4951219512195,0.0103599755845728,2.2,1.29844017799226,0.0,0.916,0.311,13.66,18.356,,,,5525628.0
Singapore,2015,East Asia and Pacific,0.0326138,28.688513,,307998.545269,68934.0,4.27602494232002,9.7,4.8,0.25035125175,82.7439024390244,0.010866543739091,2.2,1.18637693749822,0.0,0.916,0.316,13.54,17.063,,,,5592143.0
Singapore,2016,East Asia and Pacific,0.0316217,29.8866,,318753.109987,70416.0,4.2215561926025,9.4,4.8,0.31837980057,82.8463414634146,0.0102040881610781,2.2,1.29743609938602,0.0,0.916,0.331,13.4,17.019,,,,5653625.0
Singapore,2017,East Asia and Pacific,0.0296995,19.18128,,343331.535022,81877.0,2.31621479031822,8.9,5.0,0.1927105652,83.0951219512195,0.0100708680876037,2.2,0.0885954699924263,0.0,0.926,0.336,15.33,17.041,,,,5708042.0
Singapore,2018,East Asia and Pacific,0.0284079,16.638206,,375969.924812,84390.0,1.68880093130215,8.8,5.0,0.15631776484,83.2975609756098,0.0100708680876037,2.1,0.469704298714121,0.0,0.926,0.331,14.54,17.041,,,,5757503.0
Singapore,2019,East Asia and Pacific,0.0296715,11.192445,,374397.742198,94655.0,1.68880093130215,8.8,5.0,0.15631776484,83.5951219512195,0.0100708680876037,2.1,1.14428330688929,0.0,0.922,0.326,14.54,17.041,,,,5804343.0
Singapore,2020,East Asia and Pacific,0.0324031,11.192445,,339988.210353,100160.0,1.68880093130215,8.5,5.2,0.15631776484,83.7439024390244,0.0100708680876037,2.1,-0.311904961250833,0.0,0.918,0.322,14.54,17.041,,,,5850343.0
