Country,Year,Region,AgriShareGDP,CreditToAgriFishForest,EmploymentRural,GDP,TotalAgri,% Soldiers,Birth Rate,Death Rate,Homicides,Life Expectancy,Maternal Death Risk,Infant Mortality,% Population Growth,% Rural Population,Civil Liberties,Freedom of Expression,% Healthcare Investment,% Employment Industry,% Education Expenditure,% Men Employment,% Women Employment,Population
Estonia,2000,Europe and Central Asia,3.49148,0.774355,586.019,5690.808434,279589.0,1.1188004104231,9.4,13.2,10.220775907,70.4170731707317,0.0367595862988331,8.7,0.483707161729931,30.632,0.961,0.956,10.8,34.919,14.6785001754761,56.5,46.54,1399111.0
Estonia,2001,Europe and Central Asia,3.49148,1.086639,582.215,6254.916259,326577.0,1.09104876689071,9.4,13.3,9.8437997354,70.2585365853659,0.0348355674920146,8.0,-0.63696312445507,30.758,0.961,0.956,10.7,33.754,14.9474802017212,56.75,45.38,1391739.0
Estonia,2002,Europe and Central Asia,3.55142,1.024389,588.429,7368.066172,321733.0,1.23719087411354,9.4,13.3,10.269487256,70.9048780487805,0.0326354751348166,7.3,-0.633433796423808,30.884,0.966,0.956,9.99,30.164,15.1452302932739,57.18,46.75,1382737.0
Estonia,2003,Europe and Central Asia,3.45887,0.944682,596.211,9874.168127,370933.0,1.19506570648301,9.5,13.2,10.707230804,71.3170731707317,0.0280755737606471,6.7,-0.627622448059203,31.011,0.966,0.956,10.56,31.179,15.0490303039551,58.72,46.99,1372904.0
Estonia,2004,Europe and Central Asia,3.61995,0.843612,604.101,12145.863019,483162.0,0.884638691442448,10.3,13.0,6.673658118,71.909756097561,0.0254800540253863,6.2,-0.597820510395586,31.138,0.966,0.96,11.12,34.077,14.306079864502,58.33,48.61,1363570.0
Estonia,2005,Europe and Central Asia,3.2893,1.161305,296.934,14104.149587,545782.0,1.18729769560359,10.6,12.8,8.3354848228,72.5682926829268,0.0264248128793844,5.7,-0.572255524659659,31.265,0.966,0.96,11.1,34.074,14.2576999664307,58.98,49.92,1355650.0
Estonia,2006,Europe and Central Asia,3.14627,1.069336,319.288,17031.639065,558822.0,1.00943533629338,11.0,12.9,6.743872895,72.6914634146341,0.0243297845190828,5.2,-0.589655559840225,31.393,0.967,0.96,10.65,33.715,13.9700050354004,63.44,51.72,1349373.0
Estonia,2007,Europe and Central Asia,3.92616,0.763158,314.499,22444.324993,798054.0,1.01156069364162,11.8,13.0,7.1412896723,72.8146341463415,0.0264960424437846,4.7,-0.456188535090031,31.521,0.971,0.958,11.09,35.299,13.6823101043701,64.65,52.03,1344295.0
Estonia,2008,Europe and Central Asia,3.39731,0.937027,323.509,24313.206204,765754.0,1.00307657916495,12.0,12.5,6.4175895683,73.7707317073171,0.0231676674337293,4.3,-0.268133719541207,31.649,0.971,0.963,11.05,35.537,13.8797101974487,64.79,51.93,1340067.0
Estonia,2009,Europe and Central Asia,2.45726,1.22804,293.454,19641.73712,615689.0,0.789239694267368,11.8,12.1,5.238971964,74.8243902439024,0.0225578304101341,4.0,-0.192768077420229,31.777,0.974,0.962,11.02,31.764,12.9300899505615,56.6,49.07,1336140.0
